region,post_datetime,neighborhood,post_title_text,post_price,post_link,id
manhattan,2020-05-08 16:09:00,Harlem,Are you relocating and looking for roommates that are also new to New,1050,https://newyork.craigslist.org/mnh/roo/d/new-york-are-you-relocating-and-looking/7120845630.html,https://newyork.craigslist.org/mnh/roo/d/new-york-are-you-relocating-and-looking/7120845630.html_2020_05_09
manhattan,2020-05-08 16:09:00,Upper West Side,Great Room with Laundry and Dishwasher Available June 1,1500,https://newyork.craigslist.org/mnh/roo/d/new-york-great-room-with-laundry-and/7120896979.html,https://newyork.craigslist.org/mnh/roo/d/new-york-great-room-with-laundry-and/7120896979.html_2020_05_09
manhattan,2020-05-08 16:05:00,Harlem,LAST ROOM! I have the keys to your new place🔑🔑! All Utilities Includ,1050,https://newyork.craigslist.org/mnh/roo/d/new-york-last-room-have-the-keys-to/7117600462.html,https://newyork.craigslist.org/mnh/roo/d/new-york-last-room-have-the-keys-to/7117600462.html_2020_05_09
manhattan,2020-05-08 16:05:00,East Village,Great Location - Room near Astor Place/NoHo/East Village area,1220,https://newyork.craigslist.org/mnh/roo/d/new-york-great-location-room-near-astor/7120893889.html,https://newyork.craigslist.org/mnh/roo/d/new-york-great-location-room-near-astor/7120893889.html_2020_05_09
manhattan,2020-05-08 16:04:00,HARLEM,Spring into April with a New Pad! -Spacious  ROOMS available!,1035,https://newyork.craigslist.org/mnh/roo/d/new-york-spring-into-april-with-new-pad/7117600557.html,https://newyork.craigslist.org/mnh/roo/d/new-york-spring-into-april-with-new-pad/7117600557.html_2020_05_09
manhattan,2020-05-08 16:01:00,Harlem / Morningside,LARGE CASTLE-LIKE FURNISHED ROOM FOR RENT! EVERYTHING INCLUDED!,1000,https://newyork.craigslist.org/mnh/roo/d/new-york-city-large-castle-like/7108064067.html,https://newyork.craigslist.org/mnh/roo/d/new-york-city-large-castle-like/7108064067.html_2020_05_09
manhattan,2020-05-08 16:00:00,Harlem,Are you relocating and looking for roommates that are also new to New,1050,https://newyork.craigslist.org/mnh/roo/d/new-york-are-you-relocating-and-looking/7120845612.html,https://newyork.craigslist.org/mnh/roo/d/new-york-are-you-relocating-and-looking/7120845612.html_2020_05_09
manhattan,2020-05-08 15:58:00,Upper East Side,$$$ BEST MANHATTAN DEAL! - 1 BR in 4BR Apt~ELEVATOR Blg$$$ Avail 6/1,1195,https://newyork.craigslist.org/mnh/roo/d/new-york-best-manhattan-deal-1-br-in/7120889315.html,https://newyork.craigslist.org/mnh/roo/d/new-york-best-manhattan-deal-1-br-in/7120889315.html_2020_05_09
manhattan,2020-05-08 15:55:00,Midtown West,Private true bedroom in 3BR(flex)/2BA apt - Hudson Yards,1715,https://newyork.craigslist.org/mnh/roo/d/new-york-private-true-bedroom-in/7118170099.html,https://newyork.craigslist.org/mnh/roo/d/new-york-private-true-bedroom-in/7118170099.html_2020_05_09
manhattan,2020-05-08 15:53:00,Inwood / Wash Hts,Beautiful large bedroom available. Don't miss this one!,1100,https://newyork.craigslist.org/mnh/roo/d/new-york-beautiful-large-bedroom/7120885803.html,https://newyork.craigslist.org/mnh/roo/d/new-york-beautiful-large-bedroom/7120885803.html_2020_05_09
manhattan,2020-05-08 15:52:00,Midtown East,JUNE 1- Large sunny bedroom in 2BR apt. MIDTOWN EAST,1850,https://newyork.craigslist.org/mnh/roo/d/new-york-city-june-1-large-sunny/7120885450.html,https://newyork.craigslist.org/mnh/roo/d/new-york-city-june-1-large-sunny/7120885450.html_2020_05_09
manhattan,2020-05-08 15:22:00,Washington Heights,ELEVATOR ride to SPACIOUS rooms! LAUNDRY in building!,1000,https://newyork.craigslist.org/mnh/roo/d/elevator-ride-to-spacious-rooms-laundry/7120820375.html,https://newyork.craigslist.org/mnh/roo/d/elevator-ride-to-spacious-rooms-laundry/7120820375.html_2020_05_09
manhattan,2020-05-08 15:18:00,Morning  Side Heights,ROOMS NEAR COLUMBIA- SUPER SPACIOUS AND SUNNY,1160,https://newyork.craigslist.org/mnh/roo/d/astoria-rooms-near-columbia-super/7117592283.html,https://newyork.craigslist.org/mnh/roo/d/astoria-rooms-near-columbia-super/7117592283.html_2020_05_09
manhattan,2020-05-08 15:17:00,Upper East Side,Room available in a luxury 2 bed UES apartment,1910,https://newyork.craigslist.org/mnh/roo/d/new-york-room-available-in-luxury-2-bed/7120818356.html,https://newyork.craigslist.org/mnh/roo/d/new-york-room-available-in-luxury-2-bed/7120818356.html_2020_05_09
brooklyn,2020-05-09 08:05:00,Crown Heights @Franklin,King size ROOM avail in sunny apt w/3 females. June 1,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-king-size-room-avail-in-sunny/7118611845.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-king-size-room-avail-in-sunny/7118611845.html_2020_05_09
brooklyn,2020-05-09 07:33:00,Red Hook,Spacious Room in Red Hook House,1275,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-red-hook-house/7121164155.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-red-hook-house/7121164155.html_2020_05_09
brooklyn,2020-05-09 07:28:00,Brooklyn,$1000 1 bedroom avail. in 2br  Beautiful Apt/ View of Prospect Park,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-avail-in-2br-beautiful/7121163213.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-avail-in-2br-beautiful/7121163213.html_2020_05_09
brooklyn,2020-05-09 07:25:00,Brooklyn,$1000 1 bedroom avail. in 2br  Beautiful Apt/ View of Prospect Park,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-avail-in-2br-beautiful/7121162768.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-avail-in-2br-beautiful/7121162768.html_2020_05_09
brooklyn,2020-05-09 07:20:00,Bushwick,All utilities included!  Room in the heart of bushwick,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-all-utilities-included-room-in/7121161826.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-all-utilities-included-room-in/7121161826.html_2020_05_09
brooklyn,2020-05-09 06:58:00,Williamsburg,Spacious and bright 1BR Williamsburg (Lorimer L),1875,https://newyork.craigslist.org/brk/roo/d/spacious-and-bright-1br-williamsburg/7121156590.html,https://newyork.craigslist.org/brk/roo/d/spacious-and-bright-1br-williamsburg/7121156590.html_2020_05_09
brooklyn,2020-05-09 06:57:00,Bushwick,"HUGE FURNISHED UTILITIES-INCLUDED ROOM PRIVATE BATH NOW J,M,L TRAINS",1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7116258060.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7116258060.html_2020_05_09
brooklyn,2020-05-09 06:56:00,Brooklyn,All utilities included! Furnished bedroom in the heart of bushwick,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-all-utilities-included/7119458789.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-all-utilities-included/7119458789.html_2020_05_09
brooklyn,2020-05-09 06:42:00,Prospect Heights,Amazing Room w/ Private Terrace and Bathroom in Beautiful Duplex!,1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-amazing-room-private-terrace/7119798965.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-amazing-room-private-terrace/7119798965.html_2020_05_09
brooklyn,2020-05-09 04:57:00,"Ft. Greene, Brooklyn",Panoramic!! Penthouse apt share - May '20,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-panoramic-penthouse-apt-share/7121143655.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-panoramic-penthouse-apt-share/7121143655.html_2020_05_09
brooklyn,2020-05-09 04:12:00,Williamsburg,"Short-term sublet: Large, bright Williamsburg room",1350,https://newyork.craigslist.org/brk/roo/d/brooklyn-short-term-sublet-large-bright/7121143169.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-short-term-sublet-large-bright/7121143169.html_2020_05_09
brooklyn,2020-05-09 03:40:00,Williamsburg - Bedford L,IMMED - 3 Bright Bedrooms in Gorgeous Loft - Rooftop + Laundry,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-immed-3-bright-bedrooms-in/7114774894.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-immed-3-bright-bedrooms-in/7114774894.html_2020_05_09
brooklyn,2020-05-09 03:18:00,Brooklyn,"3 Bedroom Apt Gravesend $""No Fee""$",2800,https://newyork.craigslist.org/brk/roo/d/brooklyn-3-bedroom-apt-gravesend-no-fee/7115151788.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-3-bedroom-apt-gravesend-no-fee/7115151788.html_2020_05_09
brooklyn,2020-05-09 01:39:00,Clinton Hill,Room available in beautiful Clinton Hill duplex (IN UNIT WASHER/DRYER),1175,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-available-in-beautiful/7121126915.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-available-in-beautiful/7121126915.html_2020_05_09
brooklyn,2020-05-09 01:08:00,Prospect Heights/ Crown Heights,HUGE room right across the street from the Brooklyn Museum,1700,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-right-across-the/7121120649.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-right-across-the/7121120649.html_2020_05_09
brooklyn,2020-05-09 01:05:00,Brooklyn,Nice and Spacious room available for rent,1050,https://newyork.craigslist.org/brk/roo/d/staten-island-nice-and-spacious-room/7117491734.html,https://newyork.craigslist.org/brk/roo/d/staten-island-nice-and-spacious-room/7117491734.html_2020_05_09
brooklyn,2020-05-09 00:46:00,Brooklyn Bedstuy,"Private large bedroom/Bedstuy, washer dryer backyard by Nostrand Ave",1075,https://newyork.craigslist.org/brk/roo/d/brooklyn-private-large-bedroom-bedstuy/7121118547.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-private-large-bedroom-bedstuy/7121118547.html_2020_05_09
brooklyn,2020-05-08 23:53:00,Brooklyn,Beautiful Furnished Bedroom in Bushwick Apartment 20mins to Manhattan,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-furnished-bedroom-in/7107015567.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-furnished-bedroom-in/7107015567.html_2020_05_09
brooklyn,2020-05-08 23:49:00,BedStuy/Bushwick/Williamsburg,Quaint Cozy Private Bedroom w/Room For Two,1500,https://newyork.craigslist.org/brk/roo/d/quaint-cozy-private-bedroom-room-for-two/7121106923.html,https://newyork.craigslist.org/brk/roo/d/quaint-cozy-private-bedroom-room-for-two/7121106923.html_2020_05_09
brooklyn,2020-05-08 23:38:00,"Williamsburg, Brooklyn",Furnished room in 3 bedroom Williamsburg loft space,1145,https://newyork.craigslist.org/brk/roo/d/new-york-furnished-room-in-3-bedroom/7111873691.html,https://newyork.craigslist.org/brk/roo/d/new-york-furnished-room-in-3-bedroom/7111873691.html_2020_05_09
brooklyn,2020-05-08 23:33:00,brooklyn,Room in large ansd sunny Bed Stuy 2BR,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-in-large-ansd-sunny-bed/7121103146.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-in-large-ansd-sunny-bed/7121103146.html_2020_05_09
brooklyn,2020-05-08 23:14:00,East Williamsburg,Large Luxury Bedroom in Modern East Wburg 2 Bed with Washer Dryer and,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-luxury-bedroom-in-modern/7112462144.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-luxury-bedroom-in-modern/7112462144.html_2020_05_09
brooklyn,2020-05-08 22:41:00,brooklyn,We have a room for you!,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-we-have-room-for-you/7121085884.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-we-have-room-for-you/7121085884.html_2020_05_09
brooklyn,2020-05-08 22:27:00,Brooklyn,Private Room Available in a Beautiful 3 bedroom apartment,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-private-room-available-in/7121085151.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-private-room-available-in/7121085151.html_2020_05_09
brooklyn,2020-05-08 22:26:00,Bushwick,Luxe ROOM private bathroom in a Pent House 15 min to Manhattan,1750,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxe-room-private-bathroom-in/7113155565.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxe-room-private-bathroom-in/7113155565.html_2020_05_09
brooklyn,2020-05-08 21:55:00,Williamsburg,"Stunning Brand New Williamsburg St 2Bed, 6th Floor, Tons Of Light",3500,https://newyork.craigslist.org/brk/roo/d/brooklyn-stunning-brand-new/7106023075.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-stunning-brand-new/7106023075.html_2020_05_09
brooklyn,2020-05-08 21:25:00,BROOKLYN,HUGE ROOM IN WILLIAMSBURG,1400,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-in-williamsburg/7121065362.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-in-williamsburg/7121065362.html_2020_05_09
brooklyn,2020-05-08 21:22:00,Sunset Park Brooklyn,$1000 Cozy furnished room steps from subway,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-cozy-furnished-room-steps/7121064334.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-cozy-furnished-room-steps/7121064334.html_2020_05_09
brooklyn,2020-05-08 21:19:00,Park Slope,"Sunny Bedroom in Prime Brooklyn, Close to Transit",1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-bedroom-in-prime/7121057326.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-bedroom-in-prime/7121057326.html_2020_05_09
brooklyn,2020-05-08 21:10:00,Williamsburg,"Top floor w/ private patio, w/d, & roof top in Williamsburg",2275,https://newyork.craigslist.org/brk/roo/d/brooklyn-top-floor-private-patio-d-roof/7111695953.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-top-floor-private-patio-d-roof/7111695953.html_2020_05_09
brooklyn,2020-05-08 20:55:00,Williamsburg,{NOW} Williamsburg : Short Term Furnished Room : Block to L >>,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-now-williamsburg-short-term/7109206944.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-now-williamsburg-short-term/7109206944.html_2020_05_09
brooklyn,2020-05-08 20:45:00,Williamsburg,1 room with private bath in a 2 bed 2bath prime location,2400,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-room-with-private-bath-in-2/7121025627.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-room-with-private-bath-in-2/7121025627.html_2020_05_09
brooklyn,2020-05-08 20:34:00,Williamsburg,Large Bedroom with Private Bathroom in-unit washer/dryer,1450,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-with-private/7121043064.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-with-private/7121043064.html_2020_05_09
brooklyn,2020-05-08 19:58:00,carroll gardens,Room available in carroll gardens,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-available-in-carroll/7121029268.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-available-in-carroll/7121029268.html_2020_05_09
brooklyn,2020-05-08 19:54:00,"Bushwick, Brooklyn",Masterbedroom in Bushwick Available Now!,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-masterbedroom-in-bushwick/7121027844.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-masterbedroom-in-bushwick/7121027844.html_2020_05_09
brooklyn,2020-05-08 19:52:00,Brooklyn,1 Bedroom in 2 BD beautiful apt. Park Slope- Sublet,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-in-2-bd-beautiful/7121019110.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-in-2-bd-beautiful/7121019110.html_2020_05_09
brooklyn,2020-05-08 19:47:00,Bushwick,"HUGE FURNISHED UTILITIES-INCLUDED ROOM PRIVATE BATH NOW J,M,L TRAINS",1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7113735130.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7113735130.html_2020_05_09
brooklyn,2020-05-08 19:32:00,996 Willoughby Ave,"Bedroom furnshed in Bushwick, Brooklyn.",1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-furnshed-in-bushwick/7121017525.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bedroom-furnshed-in-bushwick/7121017525.html_2020_05_09
brooklyn,2020-05-08 19:31:00,MIDWOOD BK,EMPTY SPACIOUS VERY CLEAN ROOM IN BK/MIDWOOD,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-empty-spacious-very-clean-room/7121016969.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-empty-spacious-very-clean-room/7121016969.html_2020_05_09
brooklyn,2020-05-08 19:31:00,Fort Green,Room w/ backyard access,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-backyard-access/7121016739.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-backyard-access/7121016739.html_2020_05_09
brooklyn,2020-05-08 19:01:00,"Greenpoint, Williamsburg",CUTE ROOM IN GREAT LOCATION! ALL UTILITIES INCL.,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-cute-room-in-great-location/7120992596.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-cute-room-in-great-location/7120992596.html_2020_05_09
brooklyn,2020-05-08 18:51:00,Bushwick,Cute room in big loft,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-cute-room-in-big-loft/7120996749.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-cute-room-in-big-loft/7120996749.html_2020_05_09
brooklyn,2020-05-08 18:29:00,East Williamsburg,Beautiful E. Williamsburg Apt w/ roof deck,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-williamsburg-apt/7116633871.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-williamsburg-apt/7116633871.html_2020_05_09
brooklyn,2020-05-08 17:54:00,Greenpoint,HUGE + Homey greenpoint pad!,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-homey-greenpoint-pad/7120964655.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-homey-greenpoint-pad/7120964655.html_2020_05_09
brooklyn,2020-05-08 17:54:00,Clinton Hill/BedSty,Spacious Room In Brooklyn Loft Apt,1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-brooklyn-loft/7120964650.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-brooklyn-loft/7120964650.html_2020_05_09
brooklyn,2020-05-08 17:50:00,Williamsburg-Greenpoint-Buchwick,Large bedroom Available NOW,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-available-now/7120894253.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-available-now/7120894253.html_2020_05_09
